0.072,0,0.072,0,0.072,0,0.072,0,0.216,0.6312218,0.216,0.7517128,0.216,0.1343231,0.216,-0.1358109,0.072,0,0.072,0,0.072,0,0.072,0,0.216,0.2280083,0.216,0.2376709,0.216,-0.4142723,0.216,-0.8484726,0.072,0,0.072,0,0.072,0,0.072,0,0.216,0.6764832,0.216,0.1365051,0.216,0.3068695,0.216,-0.655407,0.072,0,0.072,0,0.072,0,0.072,0,0.216,0.8191185,0.216,-0.3926315,0.216,0.1076775,0.216,-0.4040794
0.0765,0,0.0765,0,0.0765,0,0.0765,0,0.2295,0.6333656,0.2295,0.7501945,0.2295,0.1322861,0.2295,-0.1362343,0.0765,0,0.0765,0,0.0765,0,0.0765,0,0.2295,0.2257462,0.2295,0.2346802,0.2295,-0.418148,0.2295,-0.8480072,0.0765,0,0.0765,0,0.0765,0,0.0765,0,0.2295,0.6752586,0.2295,0.1398582,0.2295,0.3020554,0.2295,-0.6581917,0.0765,0,0.0765,0,0.0765,0,0.0765,0,0.2295,0.8185768,0.2295,-0.3902664,0.2295,0.1060677,0.2295,-0.4078712
0.081,0,0.081,0,0.081,0,0.081,0,0.243,0.6344032,0.243,0.7494507,0.243,0.1313477,0.243,-0.1363792,0.081,0,0.081,0,0.081,0,0.081,0,0.243,0.2242737,0.243,0.2327843,0.243,-0.4202614,0.243,-0.8478775,0.081,0,0.081,0,0.081,0,0.081,0,0.243,0.6746368,0.243,0.141571,0.243,0.2996674,0.243,-0.6595497,0.081,0,0.081,0,0.081,0,0.081,0,0.243,0.8182449,0.243,-0.3891716,0.243,0.1052818,0.243,-0.4097824
0.08549999,0,0.08549999,0,0.08549999,0,0.08549999,0,0.2565,0.6364021,0.2565,0.7480545,0.2565,0.1292343,0.2565,-0.1367683,0.08549999,0,0.08549999,0,0.08549999,0,0.08549999,0,0.2565,0.221653,0.2565,0.2288895,0.2565,-0.4240341,0.2565,-0.8477478,0.08549999,0,0.08549999,0,0.08549999,0,0.08549999,0,0.2565,0.6731453,0.2565,0.1448402,0.2565,0.2952614,0.2565,-0.6623459,0.08549999,0,0.08549999,0,0.08549999,0,0.08549999,0,0.2565,0.8176193,0.2565,-0.3868752,0.2565,0.1036911,0.2565,-0.4136009
0.09,0,0.09,0,0.09,0,0.09,0,0.27,0.6373901,0.27,0.7473564,0.27,0.128109,0.27,-0.1370316,0.09,0,0.09,0,0.09,0,0.09,0,0.27,0.2207108,0.27,0.2271271,0.27,-0.4270058,0.27,-0.8469734,0.09,0,0.09,0,0.09,0,0.09,0,0.27,0.6711349,0.27,0.148468,0.27,0.2915611,0.27,-0.6652145,0.09,0,0.09,0,0.09,0,0.09,0,0.27,0.8166656,0.27,-0.3846474,0.27,0.1028137,0.27,-0.4177589
0.0945,0,0.0945,0,0.0945,0,0.0945,0,0.2835,0.6392517,0.2835,0.7460899,0.2835,0.1257095,0.2835,-0.1374893,0.0945,0,0.0945,0,0.0945,0,0.0945,0,0.2835,0.2210464,0.2835,0.2276726,0.2835,-0.4280319,0.2835,-0.8462219,0.0945,0,0.0945,0,0.0945,0,0.0945,0,0.2835,0.6699066,0.2835,0.1504898,0.2835,0.289978,0.2835,-0.6667023,0.0945,0,0.0945,0,0.0945,0,0.0945,0,0.2835,0.8160324,0.2835,-0.3836021,0.2835,0.1026955,0.2835,-0.4199829
0.099,0,0.099,0,0.099,0,0.099,0,0.297,0.6401558,0.297,0.7454796,0.297,0.1245003,0.297,-0.1376839,0.099,0,0.099,0,0.099,0,0.099,0,0.297,0.2218819,0.297,0.2294083,0.297,-0.4289093,0.297,-0.845089,0.099,0,0.099,0,0.099,0,0.099,0,0.297,0.6674995,0.297,0.1544418,0.297,0.2869263,0.297,-0.6695251,0.099,0,0.099,0,0.099,0,0.099,0,0.297,0.814682,0.297,-0.3815536,0.297,0.1027336,0.297,-0.4244423
0.1035,0,0.1035,0,0.1035,0,0.1035,0,0.3105,0.6420326,0.3105,0.7442398,0.3105,0.1219063,0.3105,-0.1379814,0.1035,0,0.1035,0,0.1035,0,0.1035,0,0.3105,0.2221565,0.3105,0.2299042,0.3105,-0.4292107,0.3105,-0.8447304,0.1035,0,0.1035,0,0.1035,0,0.1035,0,0.3105,0.6663361,0.3105,0.1563072,0.3105,0.2853317,0.3105,-0.670929,0.1035,0,0.1035,0,0.1035,0,0.1035,0,0.3105,0.8139343,0.3105,-0.3805695,0.3105,0.1027565,0.3105,-0.4267464
0.108,0,0.108,0,0.108,0,0.108,0,0.324,0.6430168,0.324,0.7435989,0.324,0.1206055,0.324,-0.1380005,0.108,0,0.108,0,0.108,0,0.108,0,0.324,0.2223282,0.324,0.230442,0.324,-0.4303322,0.324,-0.8439674,0.108,0,0.108,0,0.108,0,0.108,0,0.324,0.6637764,0.324,0.1600914,0.324,0.2822456,0.324,-0.6738777,0.108,0,0.108,0,0.108,0,0.108,0,0.324,0.8124352,0.324,-0.3783302,0.324,0.1024399,0.324,-0.4316406
0.1125,0,0.1125,0,0.1125,0,0.1125,0,0.3375,0.645031,0.3375,0.7422905,0.3375,0.1181145,0.3375,-0.1378021,0.1125,0,0.1125,0,0.1125,0,0.1125,0,0.3375,0.2219582,0.3375,0.2305298,0.3375,-0.4310379,0.3375,-0.8436813,0.1125,0,0.1125,0,0.1125,0,0.1125,0,0.3375,0.6625404,0.3375,0.1618271,0.3375,0.2806282,0.3375,-0.6753502,0.1125,0,0.1125,0,0.1125,0,0.1125,0,0.3375,0.8115654,0.3375,-0.3773537,0.3375,0.10215,0.3375,-0.4341965
